twitter_id,date,tweet
328881260778885121,2013-04-29 14:39:37,b'A wonderful story for those of you who do programming http://t.co/SVPgXWjXJg'
327988285630713857,2013-04-27 03:31:15,b'I now have an iPhone.'
40100356826476544,2011-02-22 17:27:24,"b'When I get a bunch of emails I won\'t read @work, instead of clicking ""Mark all as Read"", I play a little game of whack-a-mole.'"
27840196607,2010-10-19 14:51:21,b'is playing too much Lacuna Expanse http://www.lacunaexpanse.com'
3431091921,2009-08-20 17:16:31,"b'has no fewer than 14 projects on his board.  This may affect the ""P"" in ""ASAP.""'"
3396648289,2009-08-19 02:20:02,b'is a member of the set of all sets that do not contain themselves.'
3251736839,2009-08-11 20:39:28,"b'thinks the time to act is NOW.  Whoops, see there, you just missed it.'"
2933096417,2009-07-30 16:39:22,"b'@hillpot murk down the pike, Lurch v\xc3\xb6llig gleich'"
2932875380,2009-07-30 16:27:00,b'lurks.'
1568471503,2009-04-20 20:10:10,b'I knew I should not have joined facebook.  Now my brain has been destroyed.'
1544290263,2009-04-17 18:27:30,b'Private offices: So your colleagues have to stand directly outside your door to annoy you.  Like right now.'
1511779170,2009-04-13 21:03:19,b'Why pay programmers to automate a process when we can pay accountants to do it by hand?'
1494145684,2009-04-11 00:30:23,"b'In the future, I shall stop after one fried pork chop with gravy.'"
1486066348,2009-04-09 21:05:43,b'I have the first symptom: http://tinyurl.com/dgulkl'
1483124156,2009-04-09 12:32:27,b'Exploiting engineering students for cheap to free labor.'
1402973220,2009-03-27 19:44:01,"b'@ChocolateBabies Just browse directly to http://twitter.com/BPTMonitor, and then request to follow it. :)'"
1400751995,2009-03-27 13:12:43,"b""I've moved the monitor to its own twitter account.  The account is private, so go ahead and try to follow BPTMonitor and I'll approve you."""
1400516136,2009-03-27 12:20:26,"b""@radnor I could, but wouldn't that be a little bit spammy?"""
1399557484,2009-03-27 06:32:57,b'http://BrokenPictureTelephone.com/ is UP'
1399548741,2009-03-27 06:29:51,b'http://BrokenPictureTelephone.com/ is DOWN'
1399121870,2009-03-27 04:23:40,b'http://BrokenPictureTelephone.com/ is UP'
1399075386,2009-03-27 04:13:27,b'http://BrokenPictureTelephone.com/ is DOWN'
1397679167,2009-03-26 23:41:07,b'http://BrokenPictureTelephone.com/ is UP'
1397427953,2009-03-26 22:54:09,b'http://BrokenPictureTelephone.com/ is DOWN'
1395733470,2009-03-26 17:43:33,b'http://BrokenPictureTelephone.com/ is UP'
1395617870,2009-03-26 17:23:09,b'http://BrokenPictureTelephone.com/ is DOWN'
1395301217,2009-03-26 16:29:32,b'http://BrokenPictureTelephone.com/ is UP'
1393342417,2009-03-26 08:49:48,b'http://BrokenPictureTelephone.com/ is DOWN'
1393017249,2009-03-26 06:37:05,b'http://BrokenPictureTelephone.com/ is UP'
1392878109,2009-03-26 05:48:09,b'http://BrokenPictureTelephone.com/ is DOWN'
1392492504,2009-03-26 04:03:37,b'http://BrokenPictureTelephone.com/ is UP'
1392420406,2009-03-26 03:47:18,b'http://BrokenPictureTelephone.com/ is DOWN'
1390047971,2009-03-25 20:09:48,"b'@hillpot It looks like it works, the issue is that if we tell the whole world, they will all hit BPT at once and bring it down again.'"
1389046924,2009-03-25 17:08:05,b'http://BrokenPictureTelephone.com/ is UP'
1388987202,2009-03-25 16:57:25,"b'@hillpot Well, first it has to come back up so I can see if it actually works. :)'"
1388358235,2009-03-25 15:03:42,"b""I'm trying out an automated BPT monitor.  Right now BPT is down, but if its status changes, you should see a tweet from me."""
1387665564,2009-03-25 12:45:29,b'@Buythebooks I sense displeasure with our bureaucratic overlords.'
1387573649,2009-03-25 12:23:04,b'Finished working through my e-mail inbox.  I shall now reward myself with caffeine.'
1384925615,2009-03-25 00:05:38,"b""@Buythebooks: They do a lot of DnD LARP in Tallahassee, that's true..."""
