twitter_id,date,tweet
991091120917524480,2018-04-30 23:05:11,"b""What do you do when you see a space man? You don't change it into a tab man!"""
982117666059042816,2018-04-06 04:47:53,b'@armanddp All the best!'
931830009609809921,2017-11-18 10:22:41,b'@BitPay do you have a testnet Insight API available for Bitcoin cash?  Only saw https://t.co/KU1dEaHZx9'
921211004532547585,2017-10-20 03:06:33,b'RT @troyhunt: This South African data breach is one of the worst I\xe2\x80\x99ve ever seen on many levels. Quality reporting by @TefoMohapi: https://t\xe2\x80\xa6'
914714375554035712,2017-10-02 04:51:16,"b'RT @NativeWired: Pairprogramming is not two people sitting at a conputer.\nIt is two people collaboration on a problem, who happen to use a\xe2\x80\xa6'"
903354847570915328,2017-08-31 20:32:33,"b'@theneilcave @udemy Yes, the same issue for me :('"
900968242264420352,2017-08-25 06:29:02,"b'RT @OvidiuBoc: For anybody who thinks ""I could build that in a weekend,"" this is how Slack decides to send a notification - via @ProductHun\xe2\x80\xa6'"
899490415530967040,2017-08-21 04:36:41,b'RT @afrotechmods: Only a few hours left to watch my course in #wirelesscharging for free! https://t.co/l05AWgdJd8 https://t.co/5CNz0YafGb'
856734616908169217,2017-04-25 05:00:24,b'RT @Carnage4Life: Universities finally realize that Java is a bad introductory programming language...replace it with JavaScript \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https:\xe2\x80\xa6'
789154207358128128,2016-10-20 17:19:59,"b'RT @martinfowler: Many people underestimate the importance of deleting unnecessary code, it still has to be read and understood. https://t.\xe2\x80\xa6'"
788022906278318080,2016-10-17 14:24:36,b'RT @rmf0938: .@bitbucket status say everything is OK but just a few mins ago stopped being able to pull from our repos. Might want to check\xe2\x80\xa6'
777051760741457920,2016-09-17 07:49:11,b'@wyday Any update on the current web server outage https://t.co/PhsbqqAPoR'
772026637605040128,2016-09-03 11:01:08,b'RT @ThePracticalDev: Git 2.10 has been released https://t.co/nir2vzLnvT https://t.co/qoeByKISKE'
769851176296808448,2016-08-28 10:56:38,b'RT @KentBeck: What if we turned that around and made healthy minds a habit and topic of conversation? Like car enthusiasts tune their cars.'
566549612652417024,2015-02-14 10:48:48,b'Stair case in house automatically lights up when movement is detected.https://t.co/onRJVpwrMC #ATtiny85 #arduino #DIY http://t.co/ipm86FzKm8'
566109614354464769,2015-02-13 05:40:24,b'Is there an online developer community for Xively Developers @XivelyDev @XivelyIOT?'
565371903502979072,2015-02-11 04:49:00,b'@XivelyIOT as a dev it is possible to see what the status your services are?  I have intermittent issues with MQTT not sure if it is me...'
499621240286744576,2014-08-13 18:19:20,b'RT @MichaelJordaan: A very nice tan http://t.co/N38nXkBxYV'
454124167525584896,2014-04-10 05:10:13,b'RT @fjsteele: My 7yo daughter captured the essence of programming after an hour with @hopscotch http://t.co/693pMHmZFX'
414321827716939777,2013-12-21 09:09:56,"b'@koegies unreal, hope it opens up soon.'"
295060489082400768,2013-01-26 06:47:57,"b'@SAWeatherServic Do you a have public developer API that exposes your weather data, specifically historic temperatures and rain fall?'"
168238413496061954,2012-02-11 07:42:18,"b""Okay let's see if 'github flow' adds value to our side projects git workflow."""
168227519613513728,2012-02-11 06:59:00,b'First feature of side project almost complete.  Only 25 bugs to fix for the weekend. Go @taniafourie'
85772323759726592,2011-06-28 18:11:30,b'RT @gregyoung: RT @ferventcoder RT @michaelneale A programmer has a problem. They decide to use a IEEE float. They now have 1.9999987878 ...'
84477629587128320,2011-06-25 04:26:51,"b'RT @KentBeck: once i thought all my ideas were gold, then i realized most of them were crap, then i learned i had to try them to find wh ...'"
77351530902208512,2011-06-05 12:30:16,"b""RT @olix0r: I'll keep telling this TCP joke until you get it."""
56792047629238272,2011-04-09 18:54:13,"b'@haacked and all involved, you made my life just a little simpler with #nuget..  Thanks!'"
17141563704479745,2010-12-21 08:57:21,"b'RT @ferretthimself: A woman tells her programmer husband: ""Get me a quart of milk? And if they have eggs, get a dozen."" He comes back wi ...'"
582802802221056,2010-11-05 16:18:45,"b""RT @joestump: Well, looks like Oracle is screwing the pooch. MySQL Standard is $2k and Classic doesn't include InnoDB support. http://j. ..."""
